0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.13148740717479,16.0,91.25157831685743,49.965727369512805,94.0,16.0,65.34438140852949,69.93598230880032,3.0,3.0,5.748421683142565,3.0
49.87449575243098,69.50050465580634,19.394499162613428,80.36612687063077,76.63586012634873,88.3938176956531,19.394499162613428,78.0022626902145,5.815993885662126,3.0,6.39449916261343,6.996804845560707
16.0,94.0,48.57380337405638,30.466803564369545,55.73852400588241,16.0,16.981952094292986,44.86679504947837,3.0,3.0,3.9819520942929874,9.046144694221784
86.81139048662767,22.43949133238829,18.95607194553123,93.08933568365863,20.781991847406925,22.43949133238829,91.04392805446876,46.198214016736216,7.781991847406924,9.43949133238829,5.956071945531231,3.9106643163413612
19.377056426496956,60.131457456451905,81.13569621605215,52.92358243844615,78.7466431582205,78.28482790873929,28.790640635615834,37.55387503006846,6.377056426496955,3.0,9.44135650073736,9.43432317005051
16.0,51.575619094049046,91.75813274146975,21.986089941725847,81.57412191107586,93.95126189335255,74.33467853010406,27.90958846944702,3.0,3.0,5.241867258530243,3.0
20.967324654856007,19.22646993688349,66.36588357390838,47.98516750660203,51.11316817229839,19.22646993688349,91.14024094572814,92.15924373941024,7.9673246548560055,6.226469936883488,5.859759054271861,4.8407562605897505
16.018294752814022,18.523280030383226,94.0,31.573042819163874,16.018294752814022,34.51924536682758,51.05603239516766,35.65758793788452,3.0182947528140227,5.523280030383228,3.0,5.291373897820579
16.0,51.575619094049046,91.75813274146975,21.986089941725847,81.57412191107586,93.95126189335255,74.33467853010406,27.90958846944702,3.0,3.0,5.241867258530243,3.0
32.63059741296129,20.41770648131139,18.4652521715012,29.266210280943618,21.645571476591087,92.9049786942278,57.641165429450425,75.06146915555786,8.645571476591085,3.7497770676622446,5.465252171501197,9.1331458206771
29.42432351061901,62.671888758422554,44.89543542486295,42.30920700935986,80.44247093476214,41.42258671817538,32.25089827847842,19.288444842231506,9.543283343650943,6.899365607990514,3.0,6.288444842231504
